,code_site,code_station,grandeur_hydro,date_debut_serie,date_fin_serie,statut_serie,code_systeme_alti_serie,date_obs,resultat_obs,code_methode_obs,libelle_methode_obs,code_qualification_obs,libelle_qualification_obs,continuite_obs_hydro,longitude,latitude
510,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,1833.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
511,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,6610.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
512,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,2183.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
513,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,49900.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
514,L8700010,L870001020,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,2506.0,0,Mesure,16,Non qualifiée,True,-0.230904781,47.345018049
515,M5014210,M501421020,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,835.0,0,Mesure,16,Non qualifiée,True,-0.509225007,47.375686585
516,M5014210,M501421020,Q,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,857.0,12,Interpolation,16,Non qualifiée,True,-0.509225007,47.375686585
517,M5102010,M510201010,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,897.0,0,Mesure,16,Non qualifiée,True,-0.374479334,47.19299553
518,M5102010,M510201010,Q,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,2240.0,12,Interpolation,16,Non qualifiée,True,-0.374479334,47.19299553
519,M5124310,M512431010,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,470.0,0,Mesure,16,Non qualifiée,True,-0.481930752,47.223633643
520,M5214010,M521401020,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,647.0,0,Mesure,16,Non qualifiée,True,-0.621667188,47.302060918
521,M5214010,M521401020,Q,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,1760.0,12,Interpolation,12,Douteuse,True,-0.621667188,47.302060918
522,M5222010,M522201010,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,987.0,0,Mesure,16,Non qualifiée,True,-0.632160202,47.316359144
523,M5222010,M522201010,Q,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,6800.0,12,Interpolation,12,Douteuse,True,-0.632160202,47.316359144
524,M7005610,M700561010,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,364.0,0,Mesure,16,Non qualifiée,True,-0.555234501,46.701244389
525,M7005610,M700561010,Q,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,1910.0,12,Interpolation,16,Non qualifiée,True,-0.555234501,46.701244389
526,M7022410,M702241010,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,1531.0,0,Mesure,16,Non qualifiée,True,-0.700056248,46.810942065
527,M7022410,M702241010,Q,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,11100.0,12,Interpolation,16,Non qualifiée,True,-0.700056248,46.810942065
528,M7032430,M703243010,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,782.0,0,Mesure,16,Non qualifiée,True,-0.888052612,46.959047727
529,M7044010,M704401010,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,457.0,0,Mesure,16,Non qualifiée,True,-0.799835502,46.964018371
530,M7044010,M704401010,Q,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T11:00:00Z,1740.0,12,Interpolation,16,Non qualifiée,True,-0.799835502,46.964018371
531,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,486.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
532,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,1063.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
533,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,11800.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
534,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,877.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
535,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,3480.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
536,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,623.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
537,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,13800.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
538,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,836.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
539,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,4320.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
540,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,1445.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
541,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,18500.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
542,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,827.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
543,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,10600.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
544,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,203.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
545,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,1061.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
546,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,32300.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
547,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,1834.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
548,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,6620.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
549,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,2184.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
550,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:55:00Z,49900.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
551,L8000010,L800001020,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,1929.0,0,Mesure,16,Non qualifiée,True,-0.075428626,47.262418207
552,L8000010,L800001020,Q,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,1290000.0,12,Interpolation,16,Non qualifiée,True,-0.075428626,47.262418207
553,L8000010,L800001030,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,2083.0,0,Mesure,16,Non qualifiée,True,0.062725437,47.21563207
554,L8122120,L812212001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,486.0,0,Mesure,16,Non qualifiée,True,-0.166850805,46.786083352
555,L8122120,L812212004,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,1062.0,0,Mesure,16,Non qualifiée,True,-0.172030814,46.763977532
556,L8122120,L812212004,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,11800.0,12,Interpolation,16,Non qualifiée,True,-0.172030814,46.763977532
557,L8134020,L813402001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,880.0,0,Mesure,16,Non qualifiée,True,-0.19111622,46.77429523
558,L8134020,L813402001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,3540.0,12,Interpolation,16,Non qualifiée,True,-0.19111622,46.77429523
559,L8142110,L814211001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,622.0,0,Mesure,16,Non qualifiée,True,-0.139912183,46.883600346
560,L8142110,L814211001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,13700.0,12,Interpolation,16,Non qualifiée,True,-0.139912183,46.883600346
561,L8213010,L821301001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,837.0,0,Mesure,16,Non qualifiée,True,-0.186961428,46.92308205
562,L8213010,L821301001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,4340.0,12,Interpolation,16,Non qualifiée,True,-0.186961428,46.92308205
563,L8222110,L822211001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,1445.0,0,Mesure,16,Non qualifiée,True,-0.191248779,46.952492153
564,L8222110,L822211001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,18500.0,12,Interpolation,16,Non qualifiée,True,-0.191248779,46.952492153
565,L8343010,L834301001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,828.0,0,Mesure,16,Non qualifiée,True,-0.356461584,46.997660056
566,L8343010,L834301001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,10600.0,12,Interpolation,16,Non qualifiée,True,-0.356461584,46.997660056
567,L8402110,L840211001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,202.0,0,Mesure,16,Non qualifiée,True,-0.154410668,47.135904691
568,L8402110,L840211002,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,1061.0,0,Mesure,16,Non qualifiée,True,-0.142074829,47.144899181
569,L8402110,L840211002,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,32300.0,12,Interpolation,16,Non qualifiée,True,-0.142074829,47.144899181
570,L8523010,L852301001,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,1834.0,0,Mesure,16,Non qualifiée,True,-0.089621633,47.097294782
571,L8523010,L852301001,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,6620.0,12,Interpolation,16,Non qualifiée,True,-0.089621633,47.097294782
572,L8602110,L860211002,H,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,2185.0,0,Mesure,16,Non qualifiée,True,-0.080336082,47.215744977
573,L8602110,L860211002,Q,2023-11-19T00:00:01Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,50000.0,12,Interpolation,12,Douteuse,True,-0.080336082,47.215744977
574,L8700010,L870001020,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,2511.0,0,Mesure,16,Non qualifiée,True,-0.230904781,47.345018049
575,M5014210,M501421020,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,835.0,0,Mesure,16,Non qualifiée,True,-0.509225007,47.375686585
576,M5014210,M501421020,Q,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,857.0,12,Interpolation,16,Non qualifiée,True,-0.509225007,47.375686585
577,M5102010,M510201010,H,2023-11-19T00:10:00Z,2023-11-19T11:00:00Z,4,31,2023-11-19T10:50:00Z,901.0,0,Mesure,16,Non qualifiée,True,-0.374479334,47.19299553
